Trial-ID,Status,Iteration,dropout,lr,num_hidden_units,Objective,epochs,train_acc,train_loss,val_acc_uncertainty,val_loss,val_loss_uncertainty
1,INTERMEDIATE,1,0.0573466875616246,0.0013366581161554938,37.0,0.7836630864895421,575.2,0.818448275862069,0.6281165480613708,0.005992085924250934,0.7933980226516724,0.023236232995986983
1,COMPLETED,1,0.0573466875616246,0.0013366581161554938,37.0,0.7836630864895421,575.2,0.818448275862069,0.6281165480613708,0.005992085924250934,0.7933980226516724,0.023236232995986983
2,INTERMEDIATE,1,0.24364069506891115,0.019971186783078316,35.0,0.7858111927642737,287.5,0.8453448275862069,0.5029146671295166,0.006902204635387377,0.7760623693466187,0.021862968802452087
2,COMPLETED,1,0.24364069506891115,0.019971186783078316,35.0,0.7858111927642737,287.5,0.8453448275862069,0.5029146671295166,0.006902204635387377,0.7760623693466187,0.021862968802452087
3,INTERMEDIATE,1,0.3045289751202194,0.0024112071729356158,35.0,0.7840587902769928,594.8,0.8324137931034482,0.5619301199913025,0.007009609949124029,0.774705171585083,0.02092799097299569
3,COMPLETED,1,0.3045289751202194,0.0024112071729356158,35.0,0.7840587902769928,594.8,0.8324137931034482,0.5619301199913025,0.007009609949124029,0.774705171585083,0.02092799097299569
4,INTERMEDIATE,1,0.07852794603083973,0.009250803798582653,32.0,0.7859807801017523,325.3,0.8375862068965517,0.5389853715896606,0.006505087620124139,0.7831703424453735,0.025782760977745012
4,COMPLETED,1,0.07852794603083973,0.009250803798582653,32.0,0.7859807801017523,325.3,0.8375862068965517,0.5389853715896606,0.006505087620124139,0.7831703424453735,0.025782760977745012
5,INTERMEDIATE,1,0.07203503462416389,0.009304939659958489,32.0,0.7842849067269644,290.7,0.836206896551724,0.5478821992874146,0.00758055398530233,0.7857216596603394,0.02602640241384513
5,COMPLETED,1,0.07203503462416389,0.009304939659958489,32.0,0.7842849067269644,290.7,0.836206896551724,0.5478821992874146,0.00758055398530233,0.7857216596603394,0.02602640241384513
6,INTERMEDIATE,1,0.23099384432918574,0.027721574523428504,35.0,0.7882984737139627,309.8,0.8506896551724138,0.49306613206863403,0.007690785754663643,0.7814847230911255,0.028975746035575844
6,COMPLETED,1,0.23099384432918574,0.027721574523428504,35.0,0.7882984737139627,309.8,0.8506896551724138,0.49306613206863403,0.007690785754663643,0.7814847230911255,0.028975746035575844
7,INTERMEDIATE,1,0.2310842505934453,0.02767178833648053,35.0,0.7872809496890899,278.4,0.847758620689655,0.5009703040122986,0.0066167326172980045,0.7842114567756653,0.026419337093830042
7,COMPLETED,1,0.2310842505934453,0.02767178833648053,35.0,0.7872809496890899,278.4,0.847758620689655,0.5009703040122986,0.0066167326172980045,0.7842114567756653,0.026419337093830042
8,INTERMEDIATE,1,0.17053750847115434,0.03609598616962295,33.0,0.7830412662521199,252.3,0.846551724137931,0.49705201387405396,0.006615319389485563,0.7835596799850464,0.02975046336650844
8,COMPLETED,1,0.17053750847115434,0.03609598616962295,33.0,0.7830412662521199,252.3,0.846551724137931,0.49705201387405396,0.006615319389485563,0.7835596799850464,0.02975046336650844
9,INTERMEDIATE,1,0.3949771463649062,0.0006985400890521478,38.0,0.7802713397399662,1047.1,0.8148275862068965,0.6506794691085815,0.006613906161673344,0.8019222021102905,0.028942719101905823
9,COMPLETED,1,0.3949771463649062,0.0006985400890521478,38.0,0.7802713397399662,1047.1,0.8148275862068965,0.6506794691085815,0.006613906161673344,0.8019222021102905,0.028942719101905823
10,INTERMEDIATE,1,0.22617604681217607,0.03137004686951008,35.0,0.7867156585641605,314.4,0.8508620689655173,0.482868492603302,0.006957320520067922,0.7798048257827759,0.02688017636537543
10,COMPLETED,1,0.22617604681217607,0.03137004686951008,35.0,0.7867156585641605,314.4,0.8508620689655173,0.482868492603302,0.006957320520067922,0.7798048257827759,0.02688017636537543
11,INTERMEDIATE,1,0.19058863191200787,0.049999999999999996,35.0,0.786263425664217,293.3,0.8543103448275862,0.4790254235267639,0.006840022611644958,0.7851316332817078,0.02963465452194214
11,COMPLETED,1,0.19058863191200787,0.049999999999999996,35.0,0.786263425664217,293.3,0.8543103448275862,0.4790254235267639,0.006840022611644958,0.7851316332817078,0.02963465452194214
12,INTERMEDIATE,1,0.4,0.038184734347687724,35.0,0.7875635952515546,282.8,0.8456896551724137,0.5078335404396057,0.005539853024307484,0.7772741913795471,0.02488846331834793
12,COMPLETED,1,0.4,0.038184734347687724,35.0,0.7875635952515546,282.8,0.8456896551724137,0.5078335404396057,0.005539853024307484,0.7772741913795471,0.02488846331834793
13,INTERMEDIATE,1,0.4,0.049999999999999996,35.0,0.7858677218767666,257.1,0.8389655172413792,0.5281516313552856,0.007466082532504359,0.782046377658844,0.026374900341033958
13,COMPLETED,1,0.4,0.049999999999999996,35.0,0.7858677218767666,257.1,0.8389655172413792,0.5281516313552856,0.007466082532504359,0.782046377658844,0.026374900341033958
14,INTERMEDIATE,1,0.10418607601575149,0.036007584824503364,36.0,0.7863764838892029,243.7,0.8436206896551726,0.5027652978897095,0.006332673827020963,0.7857447862625122,0.024167937040329046
14,COMPLETED,1,0.10418607601575149,0.036007584824503364,36.0,0.7863764838892029,243.7,0.8436206896551726,0.5027652978897095,0.006332673827020963,0.7857447862625122,0.024167937040329046
15,INTERMEDIATE,1,0.0,0.04169125566347608,35.0,0.7843979649519502,253.0,0.8549999999999999,0.4682393968105316,0.007293668739400849,0.7945453524589539,0.03153429627418525
15,COMPLETED,1,0.0,0.04169125566347608,35.0,0.7843979649519502,253.0,0.8549999999999999,0.4682393968105316,0.007293668739400849,0.7945453524589539,0.03153429627418525
16,INTERMEDIATE,1,0.36831412194957075,0.0296258708629966,35.0,0.7869417750141323,301.7,0.8451724137931034,0.507986307144165,0.006505087620124472,0.7808544635772705,0.027389389276504472
16,COMPLETED,1,0.36831412194957075,0.0296258708629966,35.0,0.7869417750141323,301.7,0.8451724137931034,0.507986307144165,0.006505087620124472,0.7808544635772705,0.027389389276504472
17,INTERMEDIATE,1,0.4,0.026539229232624504,35.0,0.7869417750141323,325.2,0.8432758620689655,0.5158708691596985,0.006106557377049127,0.7819147109985352,0.023564298450946763
17,COMPLETED,1,0.4,0.026539229232624504,35.0,0.7869417750141323,325.2,0.8432758620689655,0.5158708691596985,0.006106557377049127,0.7819147109985352,0.023564298450946763
18,INTERMEDIATE,1,0.4,0.026438783163497456,35.0,0.7877897117015263,324.6,0.8458620689655172,0.5130184888839722,0.0072371396269079735,0.7788683176040649,0.02762856632471078
18,COMPLETED,1,0.4,0.026438783163497456,35.0,0.7877897117015263,324.6,0.8458620689655172,0.5130184888839722,0.0072371396269079735,0.7788683176040649,0.02762856632471078
19,INTERMEDIATE,1,0.3801815053885397,0.0005247889513553691,25.0,0.7535895986433013,1185.4,0.7822413793103449,0.8420686721801758,0.04019502543810072,0.9464982748031616,0.22355726659297948
19,COMPLETED,1,0.3801815053885397,0.0005247889513553691,25.0,0.7535895986433013,1185.4,0.7822413793103449,0.8420686721801758,0.04019502543810072,0.9464982748031616,0.22355726659297948
20,INTERMEDIATE,1,0.0,0.049999999999999996,45.0,0.78728094968909,245.2,0.8505172413793103,0.48010802268981934,0.006161673261729894,0.7950974702835083,0.025511163473129317
20,COMPLETED,1,0.0,0.049999999999999996,45.0,0.78728094968909,245.2,0.8505172413793103,0.48010802268981934,0.006161673261729894,0.7950974702835083,0.025511163473129317
21,INTERMEDIATE,1,0.4,0.0004999999999999999,45.0,0.7801017524024874,1197.3,0.8120689655172413,0.6647481918334961,0.008311192764273612,0.8052166104316711,0.027152654528617926
21,COMPLETED,1,0.4,0.0004999999999999999,45.0,0.7801017524024874,1197.3,0.8120689655172413,0.6647481918334961,0.008311192764273612,0.8052166104316711,0.027152654528617926
22,INTERMEDIATE,1,0.0,0.049999999999999996,42.0,0.7841718485019785,267.7,0.851551724137931,0.478329598903656,0.005654324477105677,0.7991460561752319,0.027496527135372095
22,COMPLETED,1,0.0,0.049999999999999996,42.0,0.7841718485019785,267.7,0.851551724137931,0.478329598903656,0.005654324477105677,0.7991460561752319,0.027496527135372095
23,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7857546636517807,263.2,0.8425862068965518,0.5123669505119324,0.005992085924251045,0.7771559953689575,0.028364996612071924
23,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7857546636517807,263.2,0.8425862068965518,0.5123669505119324,0.005992085924251045,0.7771559953689575,0.028364996612071924
24,INTERMEDIATE,1,0.4,0.049999999999999996,45.0,0.7871678914641042,294.1,0.8458620689655174,0.49898380041122437,0.006557377049180468,0.7775025963783264,0.027965779602527552
24,COMPLETED,1,0.4,0.049999999999999996,45.0,0.7871678914641042,294.1,0.8458620689655174,0.49898380041122437,0.006557377049180468,0.7775025963783264,0.027965779602527552
25,INTERMEDIATE,1,0.4,0.0004999999999999999,32.0,0.777727529677784,1385.6,0.8125862068965517,0.6759212017059326,0.007067552289429013,0.8127808570861816,0.029596301913261458
25,COMPLETED,1,0.4,0.0004999999999999999,32.0,0.777727529677784,1385.6,0.8125862068965517,0.6759212017059326,0.007067552289429013,0.8127808570861816,0.029596301913261458
26,INTERMEDIATE,1,0.0,0.049999999999999996,30.0,0.7851893725268513,266.5,0.8524137931034483,0.4738386571407318,0.005483323911814497,0.8005471229553223,0.026598152518272355
26,COMPLETED,1,0.0,0.049999999999999996,30.0,0.7851893725268513,266.5,0.8524137931034483,0.4738386571407318,0.005483323911814497,0.8005471229553223,0.026598152518272355
27,INTERMEDIATE,1,0.4,0.049999999999999996,31.0,0.78631995477671,236.7,0.8415517241379311,0.5240790843963623,0.006613906161673344,0.7776797413825989,0.02616595029830926
27,COMPLETED,1,0.4,0.049999999999999996,31.0,0.78631995477671,236.7,0.8415517241379311,0.5240790843963623,0.006613906161673344,0.7776797413825989,0.02616595029830926
28,INTERMEDIATE,1,0.0,0.049999999999999996,44.0,0.7829282080271339,278.6,0.8544827586206896,0.47359490394592285,0.0069530808366308205,0.8015691637992859,0.029051144421100572
28,COMPLETED,1,0.0,0.049999999999999996,44.0,0.7829282080271339,278.6,0.8544827586206896,0.47359490394592285,0.0069530808366308205,0.8015691637992859,0.029051144421100572
29,INTERMEDIATE,1,0.0,0.049999999999999996,40.0,0.7841153193894856,246.4,0.8549999999999999,0.47241657972335815,0.005880440927077624,0.7942318916320801,0.02963078022003174
29,COMPLETED,1,0.0,0.049999999999999996,40.0,0.7841153193894856,246.4,0.8549999999999999,0.47241657972335815,0.005880440927077624,0.7942318916320801,0.02963078022003174
30,INTERMEDIATE,1,0.0,0.049999999999999996,31.0,0.7833804409270774,267.4,0.8520689655172415,0.4735415577888489,0.006728377614471426,0.7994455099105835,0.032526351511478424
30,COMPLETED,1,0.0,0.049999999999999996,31.0,0.7833804409270774,267.4,0.8520689655172415,0.4735415577888489,0.006728377614471426,0.7994455099105835,0.032526351511478424
31,INTERMEDIATE,1,0.4,0.049999999999999996,35.0,0.7867156585641605,251.6,0.8432758620689655,0.5171971321105957,0.005146975692481681,0.7760877013206482,0.024731446802616075
31,COMPLETED,1,0.4,0.049999999999999996,35.0,0.7867156585641605,251.6,0.8432758620689655,0.5171971321105957,0.005146975692481681,0.7760877013206482,0.024731446802616075
32,INTERMEDIATE,1,0.4,0.049999999999999996,45.0,0.7853589598643301,235.0,0.8394827586206896,0.5232294797897339,0.004184567552289464,0.7787428498268127,0.02702517956495276
32,COMPLETED,1,0.4,0.049999999999999996,45.0,0.7853589598643301,235.0,0.8394827586206896,0.5232294797897339,0.004184567552289464,0.7787428498268127,0.02702517956495276
33,INTERMEDIATE,1,0.4,0.049999999999999996,35.0,0.786263425664217,295.7,0.8418965517241379,0.516731858253479,0.006613906161673122,0.777633547782898,0.028022328019142173
33,COMPLETED,1,0.4,0.049999999999999996,35.0,0.786263425664217,295.7,0.8418965517241379,0.516731858253479,0.006613906161673122,0.777633547782898,0.028022328019142173
34,INTERMEDIATE,1,0.4,0.049999999999999996,35.0,0.7853024307518373,271.9,0.8448275862068965,0.5148009061813354,0.0052586206896553245,0.7798373699188232,0.024705155193805672
34,COMPLETED,1,0.4,0.049999999999999996,35.0,0.7853024307518373,271.9,0.8448275862068965,0.5148009061813354,0.0052586206896553245,0.7798373699188232,0.024705155193805672
35,INTERMEDIATE,1,0.4,0.049999999999999996,35.0,0.7842849067269644,258.8,0.8434482758620689,0.511212944984436,0.005146975692481681,0.7802464962005615,0.02596234381198881
35,COMPLETED,1,0.4,0.049999999999999996,35.0,0.7842849067269644,258.8,0.8434482758620689,0.511212944984436,0.005146975692481681,0.7802464962005615,0.02596234381198881
36,INTERMEDIATE,1,0.0,0.049999999999999996,35.0,0.7843979649519504,235.0,0.8505172413793105,0.48188161849975586,0.006106557377049238,0.7947651147842407,0.02432203590869897
36,COMPLETED,1,0.0,0.049999999999999996,35.0,0.7843979649519504,235.0,0.8505172413793105,0.48188161849975586,0.006106557377049238,0.7947651147842407,0.02432203590869897
37,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7886941775014134,287.4,0.8450000000000001,0.49960392713546753,0.007574901074053009,0.7751725912094116,0.025612390041351407
37,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7886941775014134,287.4,0.8450000000000001,0.49960392713546753,0.007574901074053009,0.7751725912094116,0.025612390041351407
38,INTERMEDIATE,1,0.4,0.049999999999999996,37.0,0.7876766534765405,277.4,0.8427586206896551,0.5064041614532471,0.006277557942340417,0.7765679359436035,0.025828345119953244
38,COMPLETED,1,0.4,0.049999999999999996,37.0,0.7876766534765405,277.4,0.8427586206896551,0.5064041614532471,0.006277557942340417,0.7765679359436035,0.025828345119953244
39,INTERMEDIATE,1,0.4,0.049999999999999996,37.0,0.7881288863764839,255.8,0.8425862068965516,0.527420163154602,0.006896551724137945,0.7769342660903931,0.023386092483997367
39,COMPLETED,1,0.4,0.049999999999999996,37.0,0.7881288863764839,255.8,0.8425862068965516,0.527420163154602,0.006896551724137945,0.7769342660903931,0.023386092483997367
40,INTERMEDIATE,1,0.4,0.049999999999999996,37.0,0.7866591294516676,284.2,0.8474137931034482,0.5053443312644958,0.008083663086489445,0.7770889401435852,0.027999740839004472
40,COMPLETED,1,0.4,0.049999999999999996,37.0,0.7866591294516676,284.2,0.8474137931034482,0.5053443312644958,0.008083663086489445,0.7770889401435852,0.027999740839004472
41,INTERMEDIATE,1,0.4,0.049999999999999996,37.0,0.7841153193894855,286.5,0.8422413793103448,0.5161062479019165,0.006389202939513949,0.7851223349571228,0.0268446326255799
41,COMPLETED,1,0.4,0.049999999999999996,37.0,0.7841153193894855,286.5,0.8422413793103448,0.5161062479019165,0.006389202939513949,0.7851223349571228,0.0268446326255799
42,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7856416054267947,279.3,0.8441379310344826,0.5019055604934692,0.006561616732617237,0.7843263745307922,0.02441034018993382
42,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7856416054267947,279.3,0.8441379310344826,0.5019055604934692,0.006561616732617237,0.7843263745307922,0.02441034018993382
43,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7849632560768797,242.0,0.8441379310344829,0.5217618942260742,0.006389202939513838,0.7796353101730347,0.024864137172698975
43,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7849632560768797,242.0,0.8441379310344829,0.5217618942260742,0.006389202939513838,0.7796353101730347,0.024864137172698975
44,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7866591294516676,260.7,0.8455172413793104,0.5092774629592896,0.006897964951950275,0.7797559499740601,0.029615132510662057
44,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7866591294516676,260.7,0.8455172413793104,0.5092774629592896,0.006897964951950275,0.7797559499740601,0.029615132510662057
45,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7876766534765405,260.3,0.8412068965517241,0.5200937986373901,0.005541266252119814,0.78077232837677,0.027638299763202645
45,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7876766534765405,260.3,0.8412068965517241,0.5200937986373901,0.005541266252119814,0.78077232837677,0.027638299763202645
46,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7869983041266251,276.3,0.8455172413793104,0.5087685585021973,0.0065587902769925766,0.7772345542907715,0.02479046285152431
46,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7869983041266251,276.3,0.8455172413793104,0.5087685585021973,0.0065587902769925766,0.7772345542907715,0.02479046285152431
47,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.787959299039005,292.5,0.8463793103448275,0.4943787157535553,0.006004804974561906,0.7785796523094177,0.02179166972637181
47,COMPLETED,1,0.4,0.049999999999999996,36.0,0.787959299039005,292.5,0.8463793103448275,0.4943787157535553,0.006004804974561906,0.7785796523094177,0.02179166972637181
48,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7838892029395138,258.0,0.8405172413793103,0.5199017524719238,0.006444318824194384,0.7811459302902222,0.027202624082565352
48,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7838892029395138,258.0,0.8405172413793103,0.5199017524719238,0.006444318824194384,0.7811459302902222,0.027202624082565352
49,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7863764838892029,299.7,0.8456896551724139,0.5064831972122192,0.005936970039570388,0.7777339220046997,0.027492105960845947
49,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7863764838892029,299.7,0.8456896551724139,0.5064831972122192,0.005936970039570388,0.7777339220046997,0.027492105960845947
50,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7876766534765405,248.1,0.8422413793103448,0.5191430449485779,0.0063906161673261686,0.7734624147415161,0.02470887452363968
50,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7876766534765405,248.1,0.8422413793103448,0.5191430449485779,0.0063906161673261686,0.7734624147415161,0.02470887452363968
51,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7842283776144714,253.1,0.8415517241379311,0.5194767713546753,0.006726964386659207,0.7807517051696777,0.02675398588180533
51,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7842283776144714,253.1,0.8415517241379311,0.5194767713546753,0.006726964386659207,0.7807517051696777,0.02675398588180533
52,INTERMEDIATE,1,0.4,0.049999999999999996,36.0,0.7851893725268514,248.2,0.8458620689655172,0.5224209427833557,0.005879027699265182,0.7770094871520996,0.025160691142082192
52,COMPLETED,1,0.4,0.049999999999999996,36.0,0.7851893725268514,248.2,0.8458620689655172,0.5224209427833557,0.005879027699265182,0.7770094871520996,0.025160691142082192
53,INTERMEDIATE,1,0.4,0.049999999999999996,35.0,0.7866026003391747,277.8,0.8403448275862069,0.5174586176872253,0.0049745618993782825,0.7813087105751038,0.026127314567565896
